DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-13.64,-1.37,-1.35
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-15.17,-0.83,-1.35
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-23.34,-0.07,-1.05
2392015,15219,-34.85075,-7.14092,11.69,94.20,9,-33.52,-0.07,-0.58
2392015,15219,-34.85075,-7.14092,11.69,94.20,9,-31.77,-1.57,-0.60
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,-14.52,-6.02,-1.43
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,-5.11,-5.69,-1.43
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,-2.40,-2.10,-1.75
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,5.96,0.29,-1.75
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,13.24,0.35,-1.89
2392015,15219,-34.85075,-7.14092,11.69,93.00,7,13.24,0.45,-1.89
2392015,15220,-34.85075,-7.14092,11.69,93.00,7,11.69,0.45,-1.89
2392015,15220,-34.85077,-7.14089,13.39,93.00,7,18.25,3.02,-2.27
2392015,15220,-34.85077,-7.14089,13.39,93.00,7,16.91,3.02,-2.20
2392015,15220,-34.85077,-7.14089,13.39,95.90,7,16.91,0.38,-1.87
2392015,15220,-34.85077,-7.14089,13.39,95.90,7,16.91,0.36,-1.93
2392015,15220,-34.85077,-7.14089,13.39,95.90,7,28.61,0.73,-2.26
2392015,15220,-34.85077,-7.14089,13.39,95.90,7,44.86,0.73,-2.89
2392015,15220,-34.85077,-7.14089,13.39,95.90,7,64.58,0.73,-3.52
2392015,15221,-34.85077,-7.14089,13.39,95.90,7,73.95,-0.57,-3.94
2392015,15221,-34.85077,-7.14089,13.39,95.90,7,76.09,-1.76,-4.25
2392015,15221,-34.85077,-7.14086,14.43,95.90,7,76.09,-1.76,-4.25
2392015,15221,-34.85077,-7.14086,14.43,95.90,7,81.22,-2.42,-4.25
2392015,15221,-34.85077,-7.14086,14.43,99.10,7,83.07,-2.19,-4.12
2392015,15221,-34.85077,-7.14086,14.43,99.10,7,73.51,-0.43,-3.76
2392015,15221,-34.85077,-7.14086,14.43,99.10,7,73.53,-0.38,-3.69
2392015,15221,-34.85077,-7.14086,14.43,99.10,7,86.65,-0.38,-3.82
2392015,15222,-34.85077,-7.14086,14.43,99.10,7,81.30,1.32,-3.01
2392015,15222,-34.85077,-7.14086,14.43,99.10,7,73.60,2.66,-2.58
2392015,15222,-34.85077,-7.14086,14.43,99.10,7,68.02,3.07,-2.26
2392015,15222,-34.85078,-7.14084,13.72,99.10,7,67.42,3.07,-2.20
2392015,15222,-34.85078,-7.14084,13.72,99.10,7,67.17,3.72,-2.12
2392015,15222,-34.85078,-7.14084,13.72,102.70,7,54.60,3.16,-1.55
2392015,15222,-34.85078,-7.14084,13.72,102.70,7,55.36,-1.20,-1.61
2392015,15222,-34.85078,-7.14084,13.72,102.70,7,66.80,-5.60,-2.09
2392015,15223,-34.85078,-7.14084,13.72,102.70,7,62.22,-4.69,-2.01
2392015,15223,-34.85078,-7.14084,13.72,102.70,7,58.76,-4.18,-1.94
2392015,15223,-34.85078,-7.14084,13.72,102.70,7,67.60,-5.39,-2.25
2392015,15223,-34.85078,-7.14084,13.72,102.70,7,75.85,-4.68,-2.35
2392015,15223,-34.85077,-7.14081,14.80,102.70,7,90.64,-4.28,-2.48
2392015,15223,-34.85077,-7.14081,14.80,102.70,7,98.84,-4.28,-2.48
2392015,15223,-34.85077,-7.14081,14.80,106.70,7,90.71,-2.85,-2.48
2392015,15223,-34.85077,-7.14081,14.80,106.70,7,90.71,-3.41,-2.48
2392015,15224,-34.85077,-7.14081,14.80,106.70,7,85.45,-8.89,-2.48
2392015,15224,-34.85077,-7.14081,14.80,106.70,7,83.01,-8.89,-2.48
2392015,15224,-34.85077,-7.14081,14.80,106.70,7,91.64,-6.44,-2.48
2392015,15224,-34.85077,-7.14081,14.80,106.70,7,99.63,-4.51,-2.52
2392015,15224,-34.85077,-7.14081,14.80,106.70,7,113.50,-4.10,-2.78
2392015,15224,-34.85077,-7.14078,15.63,106.70,7,118.87,-4.10,-2.79
2392015,15224,-34.85077,-7.14078,15.63,106.70,7,121.52,-4.10,-2.70
2392015,15224,-34.85077,-7.14078,15.63,115.10,7,123.12,-4.10,-2.60
2392015,15224,-34.85077,-7.14078,15.63,115.10,7,108.05,-5.26,-2.21
2392015,15225,-34.85077,-7.14078,15.63,115.10,7,91.97,-5.77,-2.21
2392015,15225,-34.85077,-7.14078,15.63,115.10,7,80.05,-5.77,-1.90
2392015,15225,-34.85077,-7.14078,15.63,115.10,7,65.70,-9.32,-1.90
2392015,15225,-34.85077,-7.14078,15.63,115.10,7,59.05,-9.84,-1.68
2392015,15225,-34.85077,-7.14078,15.63,115.10,7,40.03,-8.85,-1.04
2392015,15225,-34.85076,-7.14074,15.95,115.10,7,37.44,-12.93,-1.36
2392015,15225,-34.85076,-7.14074,15.95,115.10,7,37.44,-13.91,-1.36
2392015,15225,-34.85076,-7.14074,15.95,117.90,8,43.01,-14.58,-1.68
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,43.01,-14.58,-1.68
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,41.58,-16.35,-1.68
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,34.15,-16.01,-1.43
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,31.82,-15.76,-1.33
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,32.57,-16.13,-1.33
2392015,15226,-34.85076,-7.14074,15.95,117.90,8,27.50,-16.88,-1.33
2392015,15226,-34.85077,-7.14070,17.98,117.90,8,18.95,-19.86,-1.52
2392015,15226,-34.85077,-7.14070,17.98,117.90,8,18.04,-21.74,-1.78
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,8.67,-25.34,-1.90
