data,hora,latitude,longitude,velocidade,altitude,satelites,xg,yg,zg,x,y,z
1692015,21312,-7.14089,-34.85074,0.76,59.40,9,-0.25,0.97,-0.30,214,-26,85
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.24,0.98,-0.31,79,-91,39
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.25,0.98,-0.28,68,77,-56
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.25,0.96,-0.34,115,-46,13
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.25,0.96,-0.34,85,-7,11
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.26,0.94,-0.32,-127,-6,-6
1692015,21312,-7.14089,-34.85074,0.76,59.20,9,-0.27,0.96,-0.25,-426,-5,-9
1692015,21313,-7.14089,-34.85074,1.63,59.20,9,-0.27,0.98,-0.13,-1212,225,-53
1692015,21313,-7.14089,-34.85074,1.63,59.20,9,-0.22,1.14,-0.21,-3801,-624,979
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.29,0.97,-0.14,-854,87,212
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.18,0.52,0.77,-3481,705,257
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.21,0.33,0.89,-542,117,235
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.24,0.28,0.89,200,3,-12
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.18,0.49,0.84,658,-197,-120
1692015,21313,-7.14089,-34.85074,1.63,58.90,9,-0.20,0.41,0.76,2291,-732,366
1692015,21314,-7.14088,-34.85073,2.43,58.90,9,-0.29,0.34,0.88,-8688,898,-68
1692015,21314,-7.14088,-34.85073,2.43,58.90,9,-0.24,-0.35,0.48,-3492,603,-258
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.30,-0.23,0.75,3059,-353,-254
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.05,0.86,1.07,10872,2296,-2124
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.16,1.00,0.18,15,633,16
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.20,0.43,0.85,-1057,200,-86
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.21,0.26,0.90,-3191,528,-379
1692015,21314,-7.14088,-34.85073,2.43,58.60,9,-0.22,-0.07,0.83,1325,-568,-163
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.09,0.75,0.69,4161,-327,314
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.13,0.77,0.80,-3337,836,211
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.16,0.21,0.67,5207,-938,104
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.04,0.94,0.47,5545,-415,-314
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.22,0.28,0.57,-4547,116,-437
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,-0.12,-0.13,0.71,-3909,287,-499
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,0.02,-0.08,1.22,2043,-559,329
1692015,21315,-7.14088,-34.85073,0.24,58.60,9,0.00,0.47,1.08,5972,-314,-117
1692015,21316,-7.14088,-34.85073,0.94,58.60,9,-0.16,0.07,1.30,-8809,894,-60
1692015,21316,-7.14088,-34.85073,0.94,58.60,9,-0.22,-0.19,0.66,-2631,431,-347
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,0.02,0.60,0.91,4271,-1765,-61
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,-0.06,0.21,0.91,-8307,1608,567
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,-0.35,-0.10,0.93,409,1110,531
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,-0.50,0.18,0.52,-994,591,634
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,-0.28,0.36,1.32,-2301,1062,352
1692015,21316,-7.14088,-34.85073,0.94,58.20,9,-0.23,-0.32,0.77,-52,-1005,138
1692015,21317,-7.14088,-34.85073,1.04,58.20,9,-0.68,-0.15,0.63,1414,356,-548
1692015,21317,-7.14088,-34.85073,1.04,58.20,9,-0.58,0.04,0.89,1333,-908,-36
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.41,0.12,0.98,569,-8,123
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.42,0.14,0.86,315,102,46
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.41,0.17,0.85,157,11,41
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.41,0.19,0.84,73,0,29
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.41,0.18,0.82,68,-22,20
1692015,21317,-7.14088,-34.85073,1.04,58.10,9,-0.42,0.20,0.85,58,8,16
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.41,0.20,0.84,57,24,8
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.41,0.20,0.83,24,-16,15
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.42,0.21,0.83,42,13,10
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.42,0.20,0.83,55,6,20
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.41,0.20,0.83,32,-17,25
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.42,0.21,0.83,30,-11,26
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.42,0.21,0.83,25,-20,18
1692015,21318,-7.14088,-34.85073,0.96,58.10,9,-0.41,0.21,0.82,7,-30,19
1692015,21319,-7.14088,-34.85073,0.28,58.10,9,-0.41,0.21,0.82,-3,-38,17
1692015,21319,-7.14088,-34.85073,0.28,58.10,9,-0.43,0.21,0.85,43,0,27
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.42,0.21,0.83,16,-24,21
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.42,0.21,0.83,29,-1,18
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.42,0.21,0.82,48,17,15
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.43,0.21,0.83,51,8,25
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.43,0.21,0.83,28,5,16
1692015,21319,-7.14088,-34.85073,0.28,58.20,9,-0.42,0.21,0.82,36,-3,22
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.42,0.22,0.82,35,-6,22
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.42,0.22,0.83,36,7,12
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.42,0.22,0.83,31,-2,13
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.42,0.21,0.83,34,5,21
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.43,0.21,0.83,41,1,30
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.43,0.22,0.82,32,-4,20
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.43,0.21,0.84,32,-6,19
1692015,21320,-7.14088,-34.85074,0.57,58.20,9,-0.43,0.22,0.83,34,3,17
1692015,21321,-7.14089,-34.85074,1.17,58.20,9,-0.43,0.22,0.84,33,-2,16
1692015,21321,-7.14089,-34.85074,1.17,58.20,9,-0.43,0.21,0.82,28,-8,20
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.21,0.82,30,-3,19
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.21,0.82,38,0,16
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.22,0.82,35,-4,24
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.22,0.82,26,-3,17
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.22,0.82,16,-6,21
1692015,21321,-7.14089,-34.85074,1.17,58.40,9,-0.43,0.21,0.82,19,-15,21
1692015,21322,-7.14089,-34.85074,0.50,58.40,9,-0.43,0.22,0.82,24,-10,20
1692015,21322,-7.14089,-34.85074,0.50,58.40,9,-0.43,0.21,0.82,31,-5,23
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,19,-10,22
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,4,-30,18
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.23,0.81,2,-18,15
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,28,5,17
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,23,-15,21
1692015,21322,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,17,-15,9
1692015,21323,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,12,-16,17
1692015,21323,-7.14089,-34.85074,0.50,58.50,9,-0.43,0.22,0.82,48,6,21
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.43,0.22,0.83,48,2,19
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.43,0.22,0.83,47,5,19
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.44,0.22,0.82,33,-5,21
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.43,0.22,0.81,20,-8,14
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.44,0.23,0.83,27,-5,23
1692015,21323,-7.14089,-34.85074,0.50,58.40,9,-0.44,0.22,0.82,39,1,23
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.44,0.23,0.82,37,-6,18
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.44,0.21,0.82,24,-5,22
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.44,0.22,0.82,42,0,23
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.44,0.23,0.83,48,8,24
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.44,0.22,0.82,36,-9,26
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.43,0.22,0.81,13,-17,19
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.43,0.22,0.82,25,-14,25
1692015,21324,-7.14089,-34.85074,0.04,58.40,9,-0.43,0.22,0.81,35,7,19
1692015,21325,-7.14089,-34.85074,0.50,58.40,9,-0.44,0.22,0.82,38,3,21
1692015,21325,-7.14089,-34.85074,0.50,58.40,9,-0.44,0.23,0.82,29,-3,22
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.44,0.22,0.82,39,4,19
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.44,0.23,0.83,48,6,20
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.44,0.23,0.83,46,19,13
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.44,0.22,0.84,82,24,25
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.44,0.23,0.82,74,37,18
1692015,21325,-7.14089,-34.85074,0.50,58.30,9,-0.43,0.23,0.80,21,-14,21
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.43,0.23,0.81,33,3,17
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.43,0.22,0.82,10,-18,16
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.44,0.23,0.82,29,-8,20
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.44,0.22,0.81,31,3,11
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.44,0.23,0.83,83,30,18
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.44,0.23,0.83,89,43,26
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.43,0.22,0.81,87,36,28
1692015,21326,-7.14089,-34.85074,1.00,58.30,9,-0.44,0.23,0.80,4,-2,14
1692015,21327,-7.14089,-34.85074,1.76,58.30,9,-0.44,0.22,0.82,60,6,32
1692015,21327,-7.14089,-34.85074,1.76,58.30,9,-0.44,0.23,0.81,-9,-33,16
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.44,0.23,0.80,6,-20,17
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.44,0.23,0.80,-255,-22,15
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.44,0.22,0.81,26,-2,16
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.44,0.22,0.82,45,9,18
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.45,0.23,0.81,27,-5,18
1692015,21327,-7.14089,-34.85074,1.76,58.20,9,-0.44,0.23,0.81,13,-10,17
1692015,21328,-7.14089,-34.85074,0.50,58.20,9,-0.44,0.22,0.81,26,-9,16
1692015,21328,-7.14089,-34.85074,0.50,58.20,9,-0.44,0.22,0.82,28,-4,19
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.23,0.81,12,-14,11
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.22,0.82,26,-8,17
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.23,0.81,26,-7,19
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.23,0.82,35,3,21
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.23,0.81,10,-10,17
1692015,21328,-7.14089,-34.85074,0.50,58.10,9,-0.44,0.23,0.82,31,-8,26
1692015,21329,-7.14089,-34.85074,0.07,58.10,9,-0.44,0.23,0.82,29,-6,17
1692015,21329,-7.14089,-34.85074,0.07,58.10,9,-0.45,0.23,0.82,38,-1,26
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.23,0.82,15,-18,16
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.22,0.82,21,-15,18
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.23,0.81,3,-22,17
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.23,0.81,16,-15,18
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.23,0.81,4,-23,12
1692015,21329,-7.14089,-34.85074,0.07,58.30,9,-0.44,0.23,0.82,18,-19,13
1692015,21330,-7.14089,-34.85075,1.43,58.30,9,-0.45,0.23,0.81,14,-11,16
1692015,21330,-7.14089,-34.85075,1.43,58.30,9,-0.45,0.23,0.82,41,6,19
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.44,0.23,0.81,20,-10,18
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.44,0.23,0.82,22,-11,21
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.44,0.23,0.81,24,-11,24
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.44,0.23,0.81,27,-9,20
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.45,0.23,0.82,24,-9,16
1692015,21330,-7.14089,-34.85075,1.43,58.60,9,-0.44,0.23,0.82,30,-5,22
1692015,21331,-7.14089,-34.85075,0.31,58.60,9,-0.45,0.23,0.81,26,0,17
1692015,21331,-7.14089,-34.85075,0.31,58.60,9,-0.45,0.23,0.82,31,5,18
1692015,21331,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.23,0.82,27,-2,19
1692015,21331,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.22,0.81,29,-7,26
1692015,21331,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.23,0.81,17,-12,21
1692015,21331,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.23,0.81,14,-14,16
1692015,21331,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.23,0.81,19,-10,21
1692015,21332,-7.14089,-34.85075,0.31,58.70,9,-0.44,0.23,0.82,27,-8,17
1692015,21332,-7.14089,-34.85075,0.15,58.70,9,-0.44,0.22,0.82,30,-7,17
1692015,21332,-7.14089,-34.85075,0.15,58.70,9,-0.45,0.23,0.81,39,1,21
1692015,21332,-7.14089,-34.85075,0.15,58.80,9,-0.44,0.23,0.82,27,-7,18
1692015,21332,-7.14089,-34.85075,0.15,58.80,9,-0.45,0.23,0.83,16,-17,22
1692015,21332,-7.14089,-34.85075,0.15,58.80,9,-0.45,0.23,0.81,11,-18,17
1692015,21332,-7.14089,-34.85075,0.15,58.80,9,-0.44,0.23,0.81,17,-17,24
1692015,21332,-7.14089,-34.85075,0.15,58.80,9,-0.45,0.23,0.81,11,-16,17
1692015,21333,-7.14089,-34.85075,0.15,58.80,9,-0.45,0.23,0.82,35,0,28
1692015,21333,-7.14090,-34.85075,0.30,58.80,9,-0.44,0.23,0.81,31,2,20
1692015,21333,-7.14090,-34.85075,0.30,58.80,9,-0.44,0.23,0.81,19,-16,23
1692015,21333,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.23,0.82,17,-18,20
1692015,21333,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.23,0.81,30,-11,19
1692015,21333,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.24,0.82,31,-7,20
1692015,21333,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.23,0.81,18,-16,19
1692015,21333,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.23,0.82,15,-17,23
1692015,21334,-7.14090,-34.85075,0.30,59.10,9,-0.45,0.23,0.82,51,12,20
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.82,40,-4,27
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.81,39,-1,25
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.82,47,4,27
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.81,42,5,21
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.81,20,-8,17
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.81,12,-20,22
1692015,21334,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.81,13,-18,15
1692015,21335,-7.14090,-34.85075,0.22,59.10,9,-0.45,0.23,0.82,19,-10,20
1692015,21335,-7.14090,-34.85075,0.20,59.10,9,-0.45,0.24,0.81,21,-10,22
1692015,21335,-7.14090,-34.85075,0.20,59.10,9,-0.45,0.23,0.82,36,-6,20
1692015,21335,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.81,27,-11,22
1692015,21335,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.80,20,-8,15
1692015,21335,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.80,20,-7,22
1692015,21335,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.81,25,-5,19
1692015,21335,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.81,33,-1,17
1692015,21336,-7.14090,-34.85075,0.20,59.00,9,-0.45,0.23,0.82,38,-1,22
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.24,0.82,36,-3,21
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.24,0.81,29,3,19
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.23,0.81,27,0,16
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.23,0.81,39,2,20
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.23,0.82,25,-5,23
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.23,0.80,31,-13,24
1692015,21336,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.23,0.81,24,-3,15
1692015,21337,-7.14090,-34.85075,0.17,59.00,9,-0.45,0.24,0.81,30,-5,21
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.23,0.80,22,-6,23
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.23,0.82,31,0,20
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.24,0.81,18,-2,14
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.24,0.81,23,-8,21
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.23,0.81,28,2,24
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.23,0.81,35,-1,27
1692015,21337,-7.14089,-34.85075,0.09,59.00,9,-0.46,0.24,0.81,12,-6,18
1692015,21338,-7.14089,-34.85075,0.09,59.00,9,-0.45,0.23,0.82,27,-4,19
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.81,22,-3,20
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.81,22,-3,20
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.81,34,-3,19
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.82,23,-12,24
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.80,16,-20,24
1692015,21338,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.23,0.81,22,-10,13
1692015,21339,-7.14089,-34.85075,0.06,59.00,9,-0.45,0.24,0.82,35,4,17
1692015,21339,-7.14089,-34.85075,0.13,59.00,9,-0.45,0.23,0.81,18,-15,16
1692015,21339,-7.14089,-34.85075,0.13,59.00,9,-0.45,0.24,0.81,54,17,20
1692015,21339,-7.14089,-34.85075,0.13,59.20,9,-0.45,0.23,0.82,37,-3,23
1692015,21339,-7.14089,-34.85075,0.13,59.20,9,-0.45,0.23,0.82,41,-2,24
1692015,21339,-7.14089,-34.85075,0.13,59.20,9,-0.45,0.23,0.81,-42,-49,9
1692015,21339,-7.14089,-34.85075,0.13,59.20,9,-0.45,0.23,0.80,-37,-56,12
1692015,21339,-7.14089,-34.85075,0.13,59.20,9,-0.45,0.23,0.81,8,-22,19
1692015,21340,-7.14089,-34.85075,0.13,59.20,9,-0.46,0.24,0.81,37,0,18
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.81,23,-1,17
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.81,29,-1,16
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.80,35,10,15
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.80,16,-12,18
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.81,48,9,26
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.82,57,12,28
1692015,21340,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.81,57,10,19
1692015,21341,-7.14090,-34.85075,0.28,59.20,9,-0.45,0.24,0.80,33,-3,20
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.45,0.24,0.81,45,-5,22
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.44,0.24,0.80,25,-10,21
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.45,0.25,0.80,32,2,13
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.46,0.23,0.80,38,-4,22
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.45,0.23,0.80,32,4,15
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.45,0.23,0.81,48,-2,30
1692015,21341,-7.14089,-34.85075,0.37,59.20,9,-0.46,0.23,0.81,36,1,21
1692015,21342,-7.14089,-34.85075,0.37,59.20,9,-0.45,0.24,0.81,29,1,14
1692015,21342,-7.14089,-34.85075,0.28,59.20,9,-0.45,0.23,0.82,37,-4,20
1692015,21342,-7.14089,-34.85075,0.28,59.20,9,-0.45,0.24,0.79,27,-2,21
1692015,21342,-7.14089,-34.85075,0.28,59.10,9,-0.46,0.24,0.80,55,22,18
1692015,21342,-7.14089,-34.85075,0.28,59.10,9,-0.45,0.24,0.81,46,11,19
1692015,21342,-7.14089,-34.85075,0.28,59.10,9,-0.46,0.23,0.82,50,4,18
1692015,21342,-7.14089,-34.85075,0.28,59.10,9,-0.45,0.23,0.81,57,-3,31
1692015,21342,-7.14089,-34.85075,0.28,59.10,9,-0.45,0.24,0.81,36,7,13
1692015,21343,-7.14089,-34.85075,0.28,59.10,9,-0.45,0.24,0.81,34,-5,21
1692015,21343,-7.14089,-34.85075,0.07,59.10,9,-0.45,0.24,0.81,37,8,17
1692015,21343,-7.14089,-34.85075,0.07,59.10,9,-0.46,0.24,0.81,13,-12,17
1692015,21343,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.24,0.80,16,-14,13
1692015,21343,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.24,0.80,24,-11,24
1692015,21343,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.24,0.80,21,-7,15
1692015,21343,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.24,0.81,31,2,21
1692015,21343,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.24,0.80,22,-11,21
1692015,21344,-7.14089,-34.85075,0.07,59.20,8,-0.45,0.23,0.80,31,-10,25
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.81,33,-1,25
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.81,29,-6,19
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.81,23,-14,17
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.81,27,-3,24
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.80,22,-13,16
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.46,0.24,0.80,16,-11,25
1692015,21344,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.80,21,-11,23
1692015,21345,-7.14089,-34.85075,0.04,59.20,8,-0.45,0.24,0.79,26,-10,20
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.46,0.24,0.80,13,-19,19
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.46,0.24,0.80,13,-19,19
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.46,0.24,0.81,16,-13,18
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.45,0.24,0.81,17,-15,19
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.46,0.24,0.80,17,-11,15
1692015,21345,-7.14089,-34.85075,0.13,59.20,8,-0.46,0.24,0.80,24,-9,19
1692015,21346,-7.14089,-34.85075,0.13,59.20,8,-0.45,0.24,0.81,27,-7,20
1692015,21346,-7.14090,-34.85075,0.31,59.20,8,-0.46,0.24,0.80,30,-6,24
1692015,21346,-7.14090,-34.85075,0.31,59.20,8,-0.46,0.24,0.81,28,-1,20
1692015,21346,-7.14090,-34.85075,0.31,59.10,8,-0.45,0.24,0.80,25,-7,18
1692015,21346,-7.14090,-34.85075,0.31,59.10,8,-0.46,0.24,0.81,25,-11,22
1692015,21346,-7.14090,-34.85075,0.31,59.10,8,-0.46,0.24,0.82,23,-9,19
1692015,21346,-7.14090,-34.85075,0.31,59.10,8,-0.45,0.24,0.80,23,-7,20
1692015,21346,-7.14090,-34.85075,0.31,59.10,8,-0.46,0.25,0.80,23,-13,15
1692015,21347,-7.14090,-34.85075,0.31,59.10,8,-0.45,0.23,0.80,23,-5,18
1692015,21347,-7.14090,-34.85075,0.28,59.10,8,-0.45,0.24,0.81,24,-8,22
1692015,21347,-7.14090,-34.85075,0.28,59.10,8,-0.46,0.24,0.80,33,-5,21
1692015,21347,-7.14090,-34.85075,0.28,59.00,8,-0.45,0.24,0.80,24,-7,8
1692015,21347,-7.14090,-34.85075,0.28,59.00,8,-0.46,0.24,0.80,28,0,19
1692015,21347,-7.14090,-34.85075,0.28,59.00,8,-0.46,0.24,0.80,43,11,21
1692015,21347,-7.14090,-34.85075,0.28,59.00,8,-0.46,0.24,0.81,52,5,24
1692015,21347,-7.14090,-34.85075,0.28,59.00,8,-0.46,0.24,0.81,36,5,21
